accuracy;accuracy2;cvscore;cvscore2;y_pred;y_pred_pr;cvpred_pr
0.61467;0.60943;"[0.59333333 0.60666667 0.63333333 0.58       0.64       0.62666667
 0.64666667 0.62       0.57333333 0.62666667]";"[0.61428571 0.63142857 0.61428571 0.59428571 0.62571429 0.57714286
 0.60571429 0.62       0.6        0.61142857]";[-1 -1 -1 ... -1 -1 -1];"[[1.00000000e+00 1.73417857e-27]
 [1.00000000e+00 1.73417857e-27]
 [1.00000000e+00 1.63791898e-27]
 ...
 [1.00000000e+00 1.50275918e-27]
 [1.00000000e+00 1.63791898e-27]
 [1.00000000e+00 1.73417857e-27]]";"[[1.00000000e+00 4.62915531e-41]
 [1.00000000e+00 4.62915531e-41]
 [1.00000000e+00 2.27885547e-41]
 ...
 [1.00000000e+00 3.83247818e-37]
 [1.00000000e+00 2.18803330e-37]
 [1.00000000e+00 3.99159581e-37]]"
0.61867;0.65971;"[0.65333333 0.64666667 0.62       0.57333333 0.62       0.59333333
 0.64       0.58       0.6        0.66      ]";"[0.64571429 0.66857143 0.63714286 0.67428571 0.63714286 0.66285714
 0.63142857 0.66       0.67714286 0.70285714]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [0.00000000e+000 1.00000000e+000]
 [1.39929527e-276 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.61867;0.65971;"[0.65333333 0.64666667 0.62       0.57333333 0.62       0.59333333
 0.64       0.58       0.6        0.66      ]";"[0.64571429 0.66857143 0.63714286 0.67428571 0.63714286 0.66285714
 0.63142857 0.66       0.67714286 0.70285714]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [0.00000000e+000 1.00000000e+000]
 [1.39929527e-276 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.646;0.68857;"[0.60666667 0.72       0.66666667 0.56666667 0.68666667 0.59333333
 0.67333333 0.64       0.60666667 0.7       ]";"[0.68       0.69428571 0.71142857 0.67714286 0.65714286 0.68285714
 0.63714286 0.69714286 0.71428571 0.73428571]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.646;0.68857;"[0.60666667 0.72       0.66666667 0.56666667 0.68666667 0.59333333
 0.67333333 0.64       0.60666667 0.7       ]";"[0.68       0.69428571 0.71142857 0.67714286 0.65714286 0.68285714
 0.63714286 0.69714286 0.71428571 0.73428571]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.642;0.674;"[0.59333333 0.63333333 0.64666667 0.58666667 0.68666667 0.64
 0.70666667 0.65333333 0.60666667 0.66666667]";"[0.66       0.68857143 0.67714286 0.66285714 0.66285714 0.66857143
 0.68857143 0.68285714 0.65714286 0.69142857]";[-1 -1  1 ... -1 -1 -1];"[[1.0e+000 0.0e+000]
 [1.0e+000 0.0e+000]
 [0.0e+000 1.0e+000]
 ...
 [1.0e+000 1.5e-322]
 [1.0e+000 0.0e+000]
 [1.0e+000 0.0e+000]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 2.94594746e-287]
 [1.00000000e+000 0.00000000e+000]]"
0.642;0.674;"[0.59333333 0.63333333 0.64666667 0.58666667 0.68666667 0.64
 0.70666667 0.65333333 0.60666667 0.66666667]";"[0.66       0.68857143 0.67714286 0.66285714 0.66285714 0.66857143
 0.68857143 0.68285714 0.65714286 0.69142857]";[-1 -1  1 ... -1 -1 -1];"[[1.0e+000 0.0e+000]
 [1.0e+000 0.0e+000]
 [0.0e+000 1.0e+000]
 ...
 [1.0e+000 1.5e-322]
 [1.0e+000 0.0e+000]
 [1.0e+000 0.0e+000]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 2.94594746e-287]
 [1.00000000e+000 0.00000000e+000]]"
0.61667;0.65057;"[0.56       0.62666667 0.65333333 0.57333333 0.62666667 0.58666667
 0.69333333 0.63333333 0.59333333 0.62      ]";"[0.65428571 0.65428571 0.67428571 0.64       0.64571429 0.66
 0.65428571 0.66285714 0.61428571 0.64571429]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 1.64568879e-159]
 [1.00000000e+000 1.94879386e-277]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 1.16141657e-178]
 [1.00000000e+000 1.50103883e-160]
 [1.00000000e+000 4.75573443e-187]]";"[[1.00000000e+000 6.03486695e-205]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 1.29428773e-311]
 [1.00000000e+000 1.87537536e-194]
 [1.00000000e+000 5.72746625e-200]]"
0.61667;0.65057;"[0.56       0.62666667 0.65333333 0.57333333 0.62666667 0.58666667
 0.69333333 0.63333333 0.59333333 0.62      ]";"[0.65428571 0.65428571 0.67428571 0.64       0.64571429 0.66
 0.65428571 0.66285714 0.61428571 0.64571429]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 1.64568879e-159]
 [1.00000000e+000 1.94879386e-277]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 1.16141657e-178]
 [1.00000000e+000 1.50103883e-160]
 [1.00000000e+000 4.75573443e-187]]";"[[1.00000000e+000 6.03486695e-205]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 1.29428773e-311]
 [1.00000000e+000 1.87537536e-194]
 [1.00000000e+000 5.72746625e-200]]"
0.612;0.606;"[0.59333333 0.60666667 0.63333333 0.57333333 0.64       0.61333333
 0.64666667 0.61333333 0.57333333 0.62666667]";"[0.61428571 0.62285714 0.61142857 0.59428571 0.62571429 0.58
 0.60571429 0.60857143 0.59428571 0.60285714]";[-1 -1 -1 ... -1 -1 -1];"[[1.00000000e+00 9.69468277e-24]
 [1.00000000e+00 9.69468277e-24]
 [1.00000000e+00 6.01489576e-24]
 ...
 [1.00000000e+00 5.77070882e-24]
 [1.00000000e+00 6.01489576e-24]
 [1.00000000e+00 9.69468277e-24]]";"[[1.00000000e+00 8.87503915e-37]
 [1.00000000e+00 8.87503915e-37]
 [1.00000000e+00 2.03839552e-37]
 ...
 [1.00000000e+00 3.51943840e-33]
 [1.00000000e+00 1.60419454e-33]
 [1.00000000e+00 6.28616016e-33]]"
0.612;0.606;"[0.59333333 0.60666667 0.63333333 0.57333333 0.64       0.61333333
 0.64666667 0.61333333 0.57333333 0.62666667]";"[0.61428571 0.62285714 0.61142857 0.59428571 0.62571429 0.58
 0.60571429 0.60857143 0.59428571 0.60285714]";[-1 -1 -1 ... -1 -1 -1];"[[1.00000000e+00 9.69468277e-24]
 [1.00000000e+00 9.69468277e-24]
 [1.00000000e+00 6.01489576e-24]
 ...
 [1.00000000e+00 5.77070882e-24]
 [1.00000000e+00 6.01489576e-24]
 [1.00000000e+00 9.69468277e-24]]";"[[1.00000000e+00 8.87503915e-37]
 [1.00000000e+00 8.87503915e-37]
 [1.00000000e+00 2.03839552e-37]
 ...
 [1.00000000e+00 3.51943840e-33]
 [1.00000000e+00 1.60419454e-33]
 [1.00000000e+00 6.28616016e-33]]"
0.62267;0.66571;"[0.63333333 0.64       0.62       0.57333333 0.62666667 0.6
 0.66       0.58666667 0.6        0.68666667]";"[0.65428571 0.66285714 0.64285714 0.68       0.64857143 0.66285714
 0.64857143 0.66285714 0.68571429 0.70857143]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [0.00000000e+000 1.00000000e+000]
 [1.16220975e-291 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.62267;0.66571;"[0.63333333 0.64       0.62       0.57333333 0.62666667 0.6
 0.66       0.58666667 0.6        0.68666667]";"[0.65428571 0.66285714 0.64285714 0.68       0.64857143 0.66285714
 0.64857143 0.66285714 0.68571429 0.70857143]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [0.00000000e+000 1.00000000e+000]
 [1.16220975e-291 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.64933;0.69714;"[0.63333333 0.72666667 0.66       0.56       0.68       0.61333333
 0.67333333 0.64       0.59333333 0.71333333]";"[0.69428571 0.70857143 0.70857143 0.67428571 0.68285714 0.69142857
 0.65142857 0.70285714 0.72       0.73714286]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.64933;0.69714;"[0.63333333 0.72666667 0.66       0.56       0.68       0.61333333
 0.67333333 0.64       0.59333333 0.71333333]";"[0.69428571 0.70857143 0.70857143 0.67428571 0.68285714 0.69142857
 0.65142857 0.70285714 0.72       0.73714286]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.64467;0.67343;"[0.60666667 0.63333333 0.64       0.58666667 0.7        0.64
 0.71333333 0.63333333 0.60666667 0.68666667]";"[0.64857143 0.68285714 0.67714286 0.67142857 0.66       0.67428571
 0.69428571 0.68       0.65428571 0.69142857]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 7.97241141e-315]
 [1.00000000e+000 2.59732787e-306]
 [1.00000000e+000 0.00000000e+000]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 1.49713384e-312]
 [1.00000000e+000 1.62258193e-272]
 [1.00000000e+000 0.00000000e+000]]"
0.64467;0.67343;"[0.60666667 0.63333333 0.64       0.58666667 0.7        0.64
 0.71333333 0.63333333 0.60666667 0.68666667]";"[0.64857143 0.68285714 0.67714286 0.67142857 0.66       0.67428571
 0.69428571 0.68       0.65428571 0.69142857]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 7.97241141e-315]
 [1.00000000e+000 2.59732787e-306]
 [1.00000000e+000 0.00000000e+000]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 1.49713384e-312]
 [1.00000000e+000 1.62258193e-272]
 [1.00000000e+000 0.00000000e+000]]"
0.62133;0.652;"[0.56666667 0.62666667 0.66666667 0.56666667 0.63333333 0.59333333
 0.69333333 0.64666667 0.58666667 0.63333333]";"[0.64285714 0.64571429 0.68571429 0.63142857 0.66285714 0.66
 0.65714286 0.66285714 0.62       0.65142857]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 1.22115999e-155]
 [1.00000000e+000 1.18152073e-276]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 5.99518582e-174]
 [1.00000000e+000 2.74688184e-156]
 [1.00000000e+000 9.86628396e-184]]";"[[1.00000000e+000 7.32929937e-199]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 4.42210240e-257]
 [1.00000000e+000 1.68941683e-187]
 [1.00000000e+000 1.41894113e-208]]"
0.62133;0.652;"[0.56666667 0.62666667 0.66666667 0.56666667 0.63333333 0.59333333
 0.69333333 0.64666667 0.58666667 0.63333333]";"[0.64285714 0.64571429 0.68571429 0.63142857 0.66285714 0.66
 0.65714286 0.66285714 0.62       0.65142857]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 1.22115999e-155]
 [1.00000000e+000 1.18152073e-276]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 5.99518582e-174]
 [1.00000000e+000 2.74688184e-156]
 [1.00000000e+000 9.86628396e-184]]";"[[1.00000000e+000 7.32929937e-199]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 4.42210240e-257]
 [1.00000000e+000 1.68941683e-187]
 [1.00000000e+000 1.41894113e-208]]"
0.60667;0.60714;"[0.58       0.60666667 0.62666667 0.58666667 0.62       0.61333333
 0.63333333 0.61333333 0.56666667 0.62      ]";"[0.61428571 0.62285714 0.61142857 0.59428571 0.63142857 0.58
 0.60571429 0.61428571 0.59714286 0.6       ]";[-1 -1 -1 ... -1 -1 -1];"[[1.00000000e+00 1.19512403e-23]
 [1.00000000e+00 1.19512403e-23]
 [1.00000000e+00 8.51839170e-24]
 ...
 [1.00000000e+00 8.01833491e-24]
 [1.00000000e+00 8.51839170e-24]
 [1.00000000e+00 1.19512403e-23]]";"[[1.00000000e+00 1.49155513e-36]
 [1.00000000e+00 1.49155513e-36]
 [1.00000000e+00 4.45589675e-37]
 ...
 [1.00000000e+00 8.60821640e-33]
 [1.00000000e+00 4.32580344e-33]
 [1.00000000e+00 1.30272294e-32]]"
0.60667;0.60714;"[0.58       0.60666667 0.62666667 0.58666667 0.62       0.61333333
 0.63333333 0.61333333 0.56666667 0.62      ]";"[0.61428571 0.62285714 0.61142857 0.59428571 0.63142857 0.58
 0.60571429 0.61428571 0.59714286 0.6       ]";[-1 -1 -1 ... -1 -1 -1];"[[1.00000000e+00 1.19512403e-23]
 [1.00000000e+00 1.19512403e-23]
 [1.00000000e+00 8.51839170e-24]
 ...
 [1.00000000e+00 8.01833491e-24]
 [1.00000000e+00 8.51839170e-24]
 [1.00000000e+00 1.19512403e-23]]";"[[1.00000000e+00 1.49155513e-36]
 [1.00000000e+00 1.49155513e-36]
 [1.00000000e+00 4.45589675e-37]
 ...
 [1.00000000e+00 8.60821640e-33]
 [1.00000000e+00 4.32580344e-33]
 [1.00000000e+00 1.30272294e-32]]"
0.61267;0.65914;"[0.65333333 0.65333333 0.62       0.55333333 0.62666667 0.58
 0.63333333 0.57333333 0.6        0.63333333]";"[0.64571429 0.67142857 0.63714286 0.67142857 0.63714286 0.66
 0.62857143 0.66       0.67714286 0.70285714]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.86147572e-180 1.00000000e+000]
 [7.83214089e-201 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.61267;0.65914;"[0.65333333 0.65333333 0.62       0.55333333 0.62666667 0.58
 0.63333333 0.57333333 0.6        0.63333333]";"[0.64571429 0.67142857 0.63714286 0.67142857 0.63714286 0.66
 0.62857143 0.66       0.67714286 0.70285714]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [0.00000000e+000 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.86147572e-180 1.00000000e+000]
 [7.83214089e-201 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.63867;0.68229;"[0.60666667 0.71333333 0.66666667 0.54666667 0.66       0.58666667
 0.66666667 0.62666667 0.60666667 0.70666667]";"[0.68       0.69714286 0.70571429 0.66571429 0.65714286 0.68
 0.63428571 0.67714286 0.70571429 0.72      ]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.63867;0.68229;"[0.60666667 0.71333333 0.66666667 0.54666667 0.66       0.58666667
 0.66666667 0.62666667 0.60666667 0.70666667]";"[0.68       0.69714286 0.70571429 0.66571429 0.65714286 0.68
 0.63428571 0.67714286 0.70571429 0.72      ]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.644;0.664;"[0.6        0.65333333 0.64       0.58       0.67333333 0.63333333
 0.7        0.64666667 0.62       0.69333333]";"[0.64285714 0.68       0.65428571 0.66       0.64857143 0.66571429
 0.69142857 0.66857143 0.64285714 0.68571429]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.644;0.664;"[0.6        0.65333333 0.64       0.58       0.67333333 0.63333333
 0.7        0.64666667 0.62       0.69333333]";"[0.64285714 0.68       0.65428571 0.66       0.64857143 0.66571429
 0.69142857 0.66857143 0.64285714 0.68571429]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.622;0.648;"[0.58       0.63333333 0.64666667 0.56       0.62666667 0.6
 0.7        0.63333333 0.59333333 0.64666667]";"[0.64857143 0.66285714 0.67714286 0.63142857 0.65142857 0.65714286
 0.65714286 0.64857143 0.59142857 0.65428571]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 7.36552907e-184]
 [1.00000000e+000 8.67256613e-258]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 8.01237350e-194]
 [1.00000000e+000 1.61147764e-184]
 [1.00000000e+000 1.16884644e-202]]";"[[1.00000000e+000 4.41208013e-243]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 6.46078282e-318]
 [1.00000000e+000 3.06346045e-230]
 [1.00000000e+000 9.81228575e-217]]"
0.622;0.648;"[0.58       0.63333333 0.64666667 0.56       0.62666667 0.6
 0.7        0.63333333 0.59333333 0.64666667]";"[0.64857143 0.66285714 0.67714286 0.63142857 0.65142857 0.65714286
 0.65714286 0.64857143 0.59142857 0.65428571]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 7.36552907e-184]
 [1.00000000e+000 8.67256613e-258]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 8.01237350e-194]
 [1.00000000e+000 1.61147764e-184]
 [1.00000000e+000 1.16884644e-202]]";"[[1.00000000e+000 4.41208013e-243]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 6.46078282e-318]
 [1.00000000e+000 3.06346045e-230]
 [1.00000000e+000 9.81228575e-217]]"
0.61533;0.60686;"[0.59333333 0.60666667 0.64       0.58       0.64       0.62666667
 0.64666667 0.62       0.57333333 0.62666667]";"[0.61428571 0.63142857 0.60857143 0.59142857 0.62571429 0.58
 0.59714286 0.62       0.59142857 0.60857143]";[-1 -1 -1 ... -1 -1 -1];"[[1.00000000e+00 8.76735298e-27]
 [1.00000000e+00 8.76735298e-27]
 [1.00000000e+00 6.51638818e-27]
 ...
 [1.00000000e+00 6.21999876e-27]
 [1.00000000e+00 6.51638818e-27]
 [1.00000000e+00 8.76735298e-27]]";"[[1.00000000e+00 5.40175417e-40]
 [1.00000000e+00 5.40175417e-40]
 [1.00000000e+00 1.66299983e-40]
 ...
 [1.00000000e+00 2.12572346e-36]
 [1.00000000e+00 1.02659807e-36]
 [1.00000000e+00 2.97856048e-36]]"
0.61533;0.60686;"[0.59333333 0.60666667 0.64       0.58       0.64       0.62666667
 0.64666667 0.62       0.57333333 0.62666667]";"[0.61428571 0.63142857 0.60857143 0.59142857 0.62571429 0.58
 0.59714286 0.62       0.59142857 0.60857143]";[-1 -1 -1 ... -1 -1 -1];"[[1.00000000e+00 8.76735298e-27]
 [1.00000000e+00 8.76735298e-27]
 [1.00000000e+00 6.51638818e-27]
 ...
 [1.00000000e+00 6.21999876e-27]
 [1.00000000e+00 6.51638818e-27]
 [1.00000000e+00 8.76735298e-27]]";"[[1.00000000e+00 5.40175417e-40]
 [1.00000000e+00 5.40175417e-40]
 [1.00000000e+00 1.66299983e-40]
 ...
 [1.00000000e+00 2.12572346e-36]
 [1.00000000e+00 1.02659807e-36]
 [1.00000000e+00 2.97856048e-36]]"
0.61533;0.66543;"[0.64       0.64666667 0.62       0.54666667 0.62       0.58666667
 0.66       0.58       0.58666667 0.66666667]";"[0.65428571 0.66571429 0.64285714 0.67714286 0.64857143 0.66285714
 0.64571429 0.66285714 0.68571429 0.70857143]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 1.55594489e-190]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.20119666e-171 1.00000000e+000]
 [9.41487097e-210 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.61533;0.66543;"[0.64       0.64666667 0.62       0.54666667 0.62       0.58666667
 0.66       0.58       0.58666667 0.66666667]";"[0.65428571 0.66571429 0.64285714 0.67714286 0.64857143 0.66285714
 0.64571429 0.66285714 0.68571429 0.70857143]";[-1 -1  1 ...  1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [0. 1.]
 [1. 0.]
 [1. 0.]]";"[[1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 1.55594489e-190]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.20119666e-171 1.00000000e+000]
 [9.41487097e-210 1.00000000e+000]
 [1.00000000e+000 0.00000000e+000]]"
0.63933;0.68771;"[0.62666667 0.71333333 0.66       0.54       0.65333333 0.59333333
 0.67333333 0.63333333 0.6        0.7       ]";"[0.69714286 0.69714286 0.7        0.66       0.67714286 0.68571429
 0.64285714 0.68857143 0.71428571 0.71428571]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.63933;0.68771;"[0.62666667 0.71333333 0.66       0.54       0.65333333 0.59333333
 0.67333333 0.63333333 0.6        0.7       ]";"[0.69714286 0.69714286 0.7        0.66       0.67714286 0.68571429
 0.64285714 0.68857143 0.71428571 0.71428571]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.648;0.66657;"[0.60666667 0.64666667 0.63333333 0.59333333 0.67333333 0.64
 0.72       0.64666667 0.62       0.7       ]";"[0.64285714 0.67714286 0.65428571 0.66       0.65428571 0.66285714
 0.69428571 0.67714286 0.65142857 0.69142857]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.648;0.66657;"[0.60666667 0.64666667 0.63333333 0.59333333 0.67333333 0.64
 0.72       0.64666667 0.62       0.7       ]";"[0.64285714 0.67714286 0.65428571 0.66       0.65428571 0.66285714
 0.69428571 0.67714286 0.65142857 0.69142857]";[-1 -1  1 ... -1 -1 -1];"[[1. 0.]
 [1. 0.]
 [0. 1.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]";"[[1. 0.]
 [1. 0.]
 [1. 0.]
 ...
 [1. 0.]
 [1. 0.]
 [1. 0.]]"
0.62467;0.64829;"[0.57333333 0.63333333 0.66       0.56       0.63333333 0.6
 0.7        0.64       0.59333333 0.65333333]";"[0.63714286 0.66571429 0.67714286 0.63142857 0.66285714 0.64857143
 0.64571429 0.65714286 0.60857143 0.64857143]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 3.07612789e-178]
 [1.00000000e+000 9.78075774e-260]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 1.58194694e-191]
 [1.00000000e+000 2.01560045e-178]
 [1.00000000e+000 1.76015387e-200]]";"[[1.00000000e+000 3.38197215e-235]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 3.83551347e-285]
 [1.00000000e+000 2.67928833e-221]
 [1.00000000e+000 9.42698886e-218]]"
0.62467;0.64829;"[0.57333333 0.63333333 0.66       0.56       0.63333333 0.6
 0.7        0.64       0.59333333 0.65333333]";"[0.63714286 0.66571429 0.67714286 0.63142857 0.66285714 0.64857143
 0.64571429 0.65714286 0.60857143 0.64857143]";[-1 -1  1 ... -1 -1 -1];"[[1.00000000e+000 3.07612789e-178]
 [1.00000000e+000 9.78075774e-260]
 [0.00000000e+000 1.00000000e+000]
 ...
 [1.00000000e+000 1.58194694e-191]
 [1.00000000e+000 2.01560045e-178]
 [1.00000000e+000 1.76015387e-200]]";"[[1.00000000e+000 3.38197215e-235]
 [1.00000000e+000 0.00000000e+000]
 [1.00000000e+000 0.00000000e+000]
 ...
 [1.00000000e+000 3.83551347e-285]
 [1.00000000e+000 2.67928833e-221]
 [1.00000000e+000 9.42698886e-218]]"
